Mcavernosa176907	K10455
Mcavernosa316356	K15837
Mcavernosa17099	K11673
Mcavernosa185239	K17572
Mcavernosa353714	K07374
Mcavernosa78279	K00869
Mcavernosa49354	K01565
Mcavernosa237692	K24646
Mcavernosa2413	K21548
Mcavernosa255682	K01639
Mcavernosa14029	K11984
Mcavernosa2408	K23972
Mcavernosa77518	K04602
Mcavernosa7696	K13239
Mcavernosa133679	K15837
Mcavernosa193217	K17809
Mcavernosa184488	K00714
Mcavernosa19579	K16685
Mcavernosa146457	K00939
Mcavernosa45677	K13157
Mcavernosa28891	K00699
Mcavernosa47275	K23905
Mcavernosa17224	K03936
Mcavernosa253363	K08465
Mcavernosa116627	K15523
Mcavernosa39216	K17592
Mcavernosa171675	K09103
Mcavernosa92853	K10477
Mcavernosa335313	K17544
Mcavernosa166730	K18201
Mcavernosa205948	K03444
Mcavernosa468005	K01754
Mcavernosa70121	K15261
Mcavernosa21572	K13176
Mcavernosa75603	K03686
Mcavernosa697	K07071
Mcavernosa31764	K23033
Mcavernosa34266	K08857
Mcavernosa528159	K09609
Mcavernosa127580	K24935
Mcavernosa12039	K15699
Mcavernosa349699	K03702
Mcavernosa1310	K22659
Mcavernosa17063	K04240
Mcavernosa211875	K23424
Mcavernosa90910	K10393
Mcavernosa90381	K18711
Mcavernosa299005	K24230
Mcavernosa311028	K01017
Mcavernosa44082	K24835
Mcavernosa16592	K08490
Mcavernosa34762	K20365
Mcavernosa159730	K13122
Mcavernosa17764	K01530
Mcavernosa103190	K10408
Mcavernosa21314	K17591
Mcavernosa18096	K20027
Mcavernosa26420	K04097
Mcavernosa21989	K18674
Mcavernosa15988	K23330
Mcavernosa56663	K19006
Mcavernosa34211	K19521
Mcavernosa111835	K14011
Mcavernosa97335	K11997
Mcavernosa46284	K22560
Mcavernosa137558	K02870
Mcavernosa12464	K10175
Mcavernosa59808	K05093
Mcavernosa152924	K07441
Mcavernosa111171	K03929
Mcavernosa2339	K17457
Mcavernosa22775	K24013
Mcavernosa25725	K08805
Mcavernosa115	K02866
Mcavernosa171532	K14411
Mcavernosa104962	K15837
Mcavernosa48667	K00729
